customerID,tenure,Contract,InternetService,MonthlyCharges,churn_probability,risk_tier
2235-DWLJU,6,Month-to-month,DSL,44.4,58.5,🟡 Medium risk
1319-YLZJG,12,Month-to-month,Fiber optic,84.6,58.5,🟡 Medium risk
1391-UBDAR,11,Month-to-month,Fiber optic,72.9,58.5,🟡 Medium risk
7978-DKUQH,25,Month-to-month,Fiber optic,74.6,58.4,🟡 Medium risk
2041-JIJCI,5,Month-to-month,DSL,64.0,58.4,🟡 Medium risk
5439-WIKXB,41,Month-to-month,Fiber optic,94.55,58.3,🟡 Medium risk
1666-JXLKU,37,Month-to-month,Fiber optic,100.05,58.3,🟡 Medium risk
1766-GKNMI,29,Month-to-month,Fiber optic,84.9,58.3,🟡 Medium risk
2665-NPTGL,26,Month-to-month,Fiber optic,98.1,58.3,🟡 Medium risk
0988-JRWWP,3,Month-to-month,DSL,54.2,58.2,🟡 Medium risk
2523-EWWZL,27,Month-to-month,Fiber optic,76.1,58.0,🟡 Medium risk
7952-OBOYL,3,Month-to-month,Fiber optic,89.85,58.0,🟡 Medium risk
1580-BMCMR,19,Month-to-month,Fiber optic,87.3,58.0,🟡 Medium risk
6519-CFDBX,2,Month-to-month,DSL,45.4,58.0,🟡 Medium risk
5543-QDCRY,4,Month-to-month,DSL,56.4,57.9,🟡 Medium risk
2504-DSHIH,23,Month-to-month,Fiber optic,86.8,57.9,🟡 Medium risk
4647-MUZON,18,Month-to-month,Fiber optic,95.95,57.9,🟡 Medium risk
7590-VHVEG,1,Month-to-month,DSL,29.85,57.9,🟡 Medium risk
6994-KERXL,4,Month-to-month,DSL,55.9,57.8,🟡 Medium risk
0396-YCHWO,36,Month-to-month,Fiber optic,95.4,57.8,🟡 Medium risk
6557-BZXLQ,16,Month-to-month,Fiber optic,69.65,57.8,🟡 Medium risk
4521-YEEHE,18,Month-to-month,Fiber optic,88.85,57.8,🟡 Medium risk
2501-XWWTZ,11,Month-to-month,Fiber optic,70.2,57.8,🟡 Medium risk
3951-NJCVI,42,Month-to-month,Fiber optic,95.05,57.7,🟡 Medium risk
4690-PKDQG,42,Month-to-month,Fiber optic,95.55,57.7,🟡 Medium risk
0432-CAJZV,3,Month-to-month,Fiber optic,90.7,57.7,🟡 Medium risk
8490-BXHEO,18,Month-to-month,Fiber optic,80.55,57.6,🟡 Medium risk
6719-OXYBR,15,Month-to-month,Fiber optic,85.3,57.6,🟡 Medium risk
7072-MBHEV,11,Month-to-month,Fiber optic,78.1,57.6,🟡 Medium risk
2468-SJFLM,1,Month-to-month,Fiber optic,74.3,57.5,🟡 Medium risk
6818-DJXAA,10,Month-to-month,Fiber optic,91.1,57.5,🟡 Medium risk
3956-MGXOG,28,Month-to-month,Fiber optic,80.6,57.4,🟡 Medium risk
8104-OSKWT,12,Month-to-month,Fiber optic,79.8,57.3,🟡 Medium risk
3644-QXEHN,13,Month-to-month,Fiber optic,97.0,57.3,🟡 Medium risk
0093-EXYQL,40,Month-to-month,Fiber optic,91.55,57.2,🟡 Medium risk
1028-FFNJK,30,Month-to-month,Fiber optic,101.5,57.2,🟡 Medium risk
1751-NCDLI,46,Month-to-month,Fiber optic,98.85,57.1,🟡 Medium risk
7379-FNIUJ,2,Month-to-month,Fiber optic,100.2,57.1,🟡 Medium risk
7901-HXJVA,14,Month-to-month,Fiber optic,76.45,57.1,🟡 Medium risk
7928-VJYAB,11,Month-to-month,Fiber optic,90.6,57.0,🟡 Medium risk
9779-DPNEJ,22,Month-to-month,Fiber optic,80.15,57.0,🟡 Medium risk
5934-RMPOV,22,Month-to-month,Fiber optic,84.75,56.9,🟡 Medium risk
7562-UXTPG,13,Month-to-month,Fiber optic,70.15,56.9,🟡 Medium risk
2692-BUCFV,29,Month-to-month,Fiber optic,101.45,56.9,🟡 Medium risk
8563-OYMQY,17,Month-to-month,Fiber optic,90.95,56.9,🟡 Medium risk
8160-HOWOX,7,Month-to-month,DSL,66.85,56.8,🟡 Medium risk
1384-RCUXW,16,Month-to-month,Fiber optic,80.55,56.8,🟡 Medium risk
8040-MNRTF,1,Month-to-month,Fiber optic,71.1,56.7,🟡 Medium risk
2322-VCZHZ,23,Month-to-month,Fiber optic,90.0,56.7,🟡 Medium risk
8734-DKSTZ,10,Month-to-month,Fiber optic,85.95,56.7,🟡 Medium risk
0139-IVFJG,2,Month-to-month,Fiber optic,90.35,56.7,🟡 Medium risk
5947-SGKCL,15,Month-to-month,Fiber optic,105.35,56.7,🟡 Medium risk
2460-NGXBJ,11,Month-to-month,Fiber optic,75.2,56.7,🟡 Medium risk
8687-BAFGU,1,Month-to-month,Fiber optic,74.0,56.6,🟡 Medium risk
0027-KWYKW,23,Month-to-month,Fiber optic,83.75,56.6,🟡 Medium risk
6458-CYIDZ,5,Month-to-month,Fiber optic,80.7,56.6,🟡 Medium risk
0221-WMXNQ,4,Month-to-month,Fiber optic,75.35,56.5,🟡 Medium risk
5482-VXSXJ,22,Month-to-month,Fiber optic,93.2,56.5,🟡 Medium risk
2831-EBWRN,4,Month-to-month,DSL,45.9,56.4,🟡 Medium risk
7365-BVCJH,1,Month-to-month,DSL,24.4,56.3,🟡 Medium risk
5650-YLIBA,31,Month-to-month,Fiber optic,81.15,56.2,🟡 Medium risk
9274-UARKJ,15,Month-to-month,Fiber optic,83.2,56.2,🟡 Medium risk
5404-GGUKR,5,Month-to-month,DSL,51.35,56.2,🟡 Medium risk
2070-XYMFH,23,Month-to-month,Fiber optic,79.35,56.1,🟡 Medium risk
2373-NTKOD,8,Month-to-month,DSL,66.25,56.1,🟡 Medium risk
1746-TGTWV,1,Month-to-month,Fiber optic,75.35,56.0,🟡 Medium risk
6599-SFQVE,6,Month-to-month,DSL,55.0,55.9,🟡 Medium risk
4741-WWJQZ,2,Month-to-month,Fiber optic,80.15,55.9,🟡 Medium risk
3717-OEAUQ,2,Month-to-month,Fiber optic,70.7,55.8,🟡 Medium risk
8695-ARGXZ,34,Month-to-month,Fiber optic,75.55,55.8,🟡 Medium risk
5233-AOZUF,29,Month-to-month,Fiber optic,74.95,55.7,🟡 Medium risk
5022-JNQEQ,9,Month-to-month,Fiber optic,75.85,55.7,🟡 Medium risk
4716-HHKQH,20,Month-to-month,Fiber optic,107.05,55.6,🟡 Medium risk
5453-AXEPF,17,Month-to-month,Fiber optic,80.5,55.6,🟡 Medium risk
3384-CTMSF,47,Month-to-month,Fiber optic,104.1,55.5,🟡 Medium risk
4686-UXDML,21,Month-to-month,Fiber optic,99.85,55.4,🟡 Medium risk
1212-GLHMD,3,Month-to-month,Fiber optic,86.05,55.3,🟡 Medium risk
0682-USIXD,21,Month-to-month,Fiber optic,86.05,55.2,🟡 Medium risk
7718-RXDGG,15,Month-to-month,Fiber optic,68.6,55.2,🟡 Medium risk
5857-TYBCJ,44,Month-to-month,Fiber optic,89.2,55.1,🟡 Medium risk
2931-FSOHN,13,Month-to-month,DSL,59.9,55.1,🟡 Medium risk
0447-RXSGD,24,Month-to-month,Fiber optic,99.65,55.0,🟡 Medium risk
6088-BXMRG,32,Month-to-month,Fiber optic,98.85,55.0,🟡 Medium risk
3916-NRPAP,3,Month-to-month,Fiber optic,85.7,55.0,🟡 Medium risk
6175-IRFIT,5,Month-to-month,Fiber optic,78.75,54.9,🟡 Medium risk
3003-CMDUU,25,Month-to-month,Fiber optic,95.15,54.9,🟡 Medium risk
8819-IMISP,31,Month-to-month,Fiber optic,80.45,54.8,🟡 Medium risk
6034-YMTOB,5,Month-to-month,Fiber optic,75.65,54.8,🟡 Medium risk
3797-FKOGQ,11,Month-to-month,Fiber optic,86.2,54.8,🟡 Medium risk
1932-UEDCX,33,Month-to-month,Fiber optic,100.6,54.7,🟡 Medium risk
5339-PXDVH,4,Month-to-month,Fiber optic,90.65,54.5,🟡 Medium risk
7318-EIVKO,8,Month-to-month,DSL,59.25,54.5,🟡 Medium risk
9133-AYJZG,23,Month-to-month,Fiber optic,98.7,54.4,🟡 Medium risk
8012-SOUDQ,43,Month-to-month,Fiber optic,90.25,54.4,🟡 Medium risk
9741-YLNTD,6,Month-to-month,Fiber optic,87.95,54.4,🟡 Medium risk
8981-FJGLA,11,Month-to-month,Fiber optic,78.0,54.4,🟡 Medium risk
6127-IYJOZ,1,Month-to-month,DSL,45.85,54.3,🟡 Medium risk
3771-PZOBW,20,Month-to-month,Fiber optic,90.7,54.2,🟡 Medium risk
0141-YEAYS,27,Month-to-month,Fiber optic,86.45,54.1,🟡 Medium risk
4522-AKYLR,13,Month-to-month,DSL,54.8,54.1,🟡 Medium risk
4815-GBTCD,4,Month-to-month,DSL,25.15,54.1,🟡 Medium risk
6559-PDZLR,26,Month-to-month,Fiber optic,98.65,54.1,🟡 Medium risk
1406-PUQVY,1,Month-to-month,DSL,49.9,53.9,🟡 Medium risk
8445-DNBAE,1,Month-to-month,DSL,50.05,53.9,🟡 Medium risk
7714-YXSMB,26,Month-to-month,Fiber optic,100.5,53.9,🟡 Medium risk
4465-VDKIQ,18,Month-to-month,Fiber optic,77.8,53.8,🟡 Medium risk
1399-UBQIU,11,Month-to-month,DSL,69.35,53.8,🟡 Medium risk
3002-WQZWT,29,Month-to-month,Fiber optic,74.2,53.8,🟡 Medium risk
8064-RAVOH,1,Month-to-month,DSL,49.85,53.8,🟡 Medium risk
5666-CYCYZ,24,Month-to-month,Fiber optic,89.55,53.8,🟡 Medium risk
7426-RHZGU,9,Month-to-month,Fiber optic,95.9,53.6,🟡 Medium risk
8903-XEBGX,2,Month-to-month,DSL,55.3,53.6,🟡 Medium risk
6185-TASNN,1,Month-to-month,DSL,46.3,53.5,🟡 Medium risk
0428-IKYCP,22,Month-to-month,Fiber optic,87.0,53.4,🟡 Medium risk
1216-JWVUX,25,Month-to-month,Fiber optic,75.5,53.4,🟡 Medium risk
9398-MMQTO,3,Month-to-month,Fiber optic,74.45,53.4,🟡 Medium risk
4706-DGAHW,1,Month-to-month,DSL,45.2,53.4,🟡 Medium risk
0869-PAPRP,26,Month-to-month,Fiber optic,85.7,53.3,🟡 Medium risk
2916-BQZLN,19,Month-to-month,Fiber optic,84.75,53.3,🟡 Medium risk
6652-YFFJO,11,Month-to-month,DSL,64.9,53.3,🟡 Medium risk
7020-OZKXZ,9,Month-to-month,Fiber optic,75.5,53.2,🟡 Medium risk
5630-IXDXV,47,Month-to-month,Fiber optic,106.35,53.2,🟡 Medium risk
0817-HSUSE,1,Month-to-month,DSL,75.5,53.2,🟡 Medium risk
8720-RQSBJ,1,Month-to-month,DSL,44.0,53.2,🟡 Medium risk
3955-JBZZM,20,Month-to-month,Fiber optic,78.8,53.2,🟡 Medium risk
4360-PNRQB,18,Month-to-month,Fiber optic,75.6,53.2,🟡 Medium risk
0114-PEGZZ,33,Month-to-month,Fiber optic,107.55,53.1,🟡 Medium risk
9129-UXERG,18,Month-to-month,Fiber optic,103.6,53.1,🟡 Medium risk
4546-FOKWR,16,Month-to-month,Fiber optic,74.75,53.1,🟡 Medium risk
7729-JTEEC,2,Month-to-month,DSL,44.5,53.1,🟡 Medium risk
6692-YQHXC,16,Month-to-month,Fiber optic,69.95,53.0,🟡 Medium risk
8486-AYEQH,31,Month-to-month,Fiber optic,76.05,53.0,🟡 Medium risk
5016-IBERQ,23,Month-to-month,Fiber optic,84.25,53.0,🟡 Medium risk
8456-QDAVC,19,Month-to-month,Fiber optic,78.7,53.0,🟡 Medium risk
0112-QAWRZ,16,Month-to-month,Fiber optic,90.8,52.9,🟡 Medium risk
7315-WYOAW,13,Month-to-month,Fiber optic,100.75,52.8,🟡 Medium risk
9518-XXBXE,10,Month-to-month,Fiber optic,75.3,52.7,🟡 Medium risk
2811-POVEX,23,Month-to-month,Fiber optic,88.45,52.7,🟡 Medium risk
3312-ZWLGF,29,Month-to-month,Fiber optic,79.3,52.6,🟡 Medium risk
6048-QBXKL,2,Month-to-month,DSL,56.55,52.6,🟡 Medium risk
3914-FDRHP,9,Month-to-month,Fiber optic,86.25,52.6,🟡 Medium risk
9508-ILZDG,34,Month-to-month,Fiber optic,96.35,52.5,🟡 Medium risk
4998-IKFSE,30,Month-to-month,Fiber optic,100.45,52.5,🟡 Medium risk
5019-GQVCR,43,Month-to-month,Fiber optic,84.85,52.5,🟡 Medium risk
0434-CSFON,47,Month-to-month,Fiber optic,100.5,52.4,🟡 Medium risk
0147-ESWWR,39,Month-to-month,Fiber optic,101.25,52.4,🟡 Medium risk
2960-NKRSO,24,Month-to-month,Fiber optic,85.95,52.4,🟡 Medium risk
7460-ITWWP,45,Month-to-month,Fiber optic,86.1,52.4,🟡 Medium risk
6551-GNYDG,14,Month-to-month,Fiber optic,80.9,52.4,🟡 Medium risk
0921-OHLVP,22,Month-to-month,Fiber optic,83.05,52.2,🟡 Medium risk
3798-EPWRR,2,Month-to-month,DSL,43.95,52.2,🟡 Medium risk
9058-MJLZC,24,Month-to-month,Fiber optic,94.6,52.2,🟡 Medium risk
8189-XRIKE,32,Month-to-month,Fiber optic,90.95,52.1,🟡 Medium risk
9167-APMXZ,22,Month-to-month,Fiber optic,84.15,52.0,🟡 Medium risk
6260-ONULR,1,Month-to-month,DSL,62.8,52.0,🟡 Medium risk
3597-MVHJT,27,Month-to-month,Fiber optic,95.6,52.0,🟡 Medium risk
5647-FXOTP,60,Month-to-month,Fiber optic,105.9,52.0,🟡 Medium risk
3518-PZXZQ,1,Month-to-month,DSL,55.3,51.9,🟡 Medium risk
2203-GHNWN,24,Month-to-month,Fiber optic,79.65,51.8,🟡 Medium risk
0599-XNYDO,20,Month-to-month,Fiber optic,69.8,51.8,🟡 Medium risk
2874-YXVVA,34,Month-to-month,Fiber optic,105.1,51.8,🟡 Medium risk
9971-ZWPBF,34,Month-to-month,Fiber optic,108.9,51.8,🟡 Medium risk
2122-YWVYA,18,Month-to-month,Fiber optic,75.4,51.7,🟡 Medium risk
5122-CYFXA,3,Month-to-month,DSL,75.3,51.7,🟡 Medium risk
6645-MXQJT,2,Month-to-month,Fiber optic,97.1,51.7,🟡 Medium risk
5183-SNMJQ,10,Month-to-month,Fiber optic,95.1,51.7,🟡 Medium risk
2027-CWDNU,18,Month-to-month,Fiber optic,85.6,51.7,🟡 Medium risk
3588-WSTTJ,35,Month-to-month,Fiber optic,99.05,51.5,🟡 Medium risk
7682-AZNDK,34,Month-to-month,Fiber optic,89.85,51.4,🟡 Medium risk
7508-SMHXL,15,Month-to-month,Fiber optic,89.0,51.4,🟡 Medium risk
8648-PFRMP,14,Month-to-month,DSL,46.35,51.4,🟡 Medium risk
2697-NQBPF,34,Month-to-month,Fiber optic,105.35,51.3,🟡 Medium risk
1472-TNCWL,36,Month-to-month,Fiber optic,94.7,51.3,🟡 Medium risk
5175-WLYXL,22,Month-to-month,Fiber optic,78.85,51.3,🟡 Medium risk
3196-NVXLZ,25,Month-to-month,Fiber optic,84.6,51.3,🟡 Medium risk
8903-WMRNW,15,Month-to-month,Fiber optic,101.75,51.2,🟡 Medium risk
4570-QHXHL,9,Month-to-month,DSL,43.75,51.2,🟡 Medium risk
0899-LIIBW,34,Month-to-month,Fiber optic,100.85,51.1,🟡 Medium risk
5651-YLPRD,32,Month-to-month,Fiber optic,86.1,51.1,🟡 Medium risk
5982-FPVQN,37,Month-to-month,Fiber optic,95.15,51.1,🟡 Medium risk
9552-TGUZV,8,Month-to-month,Fiber optic,75.0,51.1,🟡 Medium risk
3737-XBQDD,24,Month-to-month,Fiber optic,84.85,51.0,🟡 Medium risk
9053-EJUNL,41,Month-to-month,Fiber optic,89.2,51.0,🟡 Medium risk
5600-KTXFM,2,Month-to-month,Fiber optic,69.95,50.9,🟡 Medium risk
2018-PZKMU,9,Month-to-month,Fiber optic,103.1,50.9,🟡 Medium risk
7748-UMTRK,30,Month-to-month,Fiber optic,101.3,50.9,🟡 Medium risk
7296-PIXQY,14,Month-to-month,Fiber optic,70.2,50.9,🟡 Medium risk
7018-WBJNK,13,Month-to-month,Fiber optic,78.3,50.9,🟡 Medium risk
0581-MDMPW,24,Month-to-month,Fiber optic,88.95,50.8,🟡 Medium risk
8212-CRQXP,22,Month-to-month,Fiber optic,80.0,50.8,🟡 Medium risk
1818-ESQMW,27,Month-to-month,Fiber optic,89.2,50.8,🟡 Medium risk
5712-AHQNN,43,Month-to-month,Fiber optic,91.65,50.7,🟡 Medium risk
6522-YRBXD,35,Month-to-month,Fiber optic,94.55,50.7,🟡 Medium risk
2252-ISRNH,9,One year,Fiber optic,90.35,50.7,🟡 Medium risk
6078-VESFR,13,Month-to-month,Fiber optic,70.45,50.6,🟡 Medium risk
2862-PFNIK,1,Month-to-month,DSL,24.7,50.6,🟡 Medium risk
2507-QZPQS,15,Month-to-month,Fiber optic,95.7,50.5,🟡 Medium risk
6625-UTXEW,12,Month-to-month,DSL,51.25,50.5,🟡 Medium risk
9620-ENEJV,6,Month-to-month,Fiber optic,70.55,50.5,🟡 Medium risk
7901-TBKJX,56,Month-to-month,Fiber optic,101.05,50.4,🟡 Medium risk
1845-ZLLIG,1,Month-to-month,DSL,50.15,50.4,🟡 Medium risk
5895-QSXOD,9,Month-to-month,Fiber optic,70.05,50.3,🟡 Medium risk
8993-IZEUX,7,Month-to-month,Fiber optic,69.15,50.3,🟡 Medium risk
0082-OQIQY,29,Month-to-month,Fiber optic,94.2,50.3,🟡 Medium risk
4468-KAZHE,20,Month-to-month,DSL,60.0,50.2,🟡 Medium risk
7483-IQWIB,37,Month-to-month,Fiber optic,92.95,50.1,🟡 Medium risk
6907-FLBER,1,Month-to-month,DSL,54.3,50.1,🟡 Medium risk
1866-OBPNR,1,Month-to-month,Fiber optic,74.6,50.1,🟡 Medium risk
3071-VBYPO,3,Month-to-month,Fiber optic,89.85,50.0,🟡 Medium risk
1636-NTNCO,4,Month-to-month,DSL,50.95,50.0,🟡 Medium risk
7586-ZATGZ,40,Month-to-month,Fiber optic,84.9,50.0,🟡 Medium risk
3995-WFCSM,2,Month-to-month,DSL,60.85,50.0,🟡 Medium risk
1536-HBSWP,1,Month-to-month,DSL,49.9,49.9,🟡 Medium risk
7410-OIEDU,10,Month-to-month,Fiber optic,79.85,49.8,🟡 Medium risk
8404-GFGCZ,4,Month-to-month,DSL,65.6,49.8,🟡 Medium risk
5133-POWUA,1,Month-to-month,DSL,45.8,49.8,🟡 Medium risk
5144-TVGLP,38,Month-to-month,Fiber optic,94.75,49.8,🟡 Medium risk
3566-HJGPK,1,Month-to-month,DSL,45.55,49.8,🟡 Medium risk
3716-UVSPD,1,Month-to-month,DSL,49.3,49.8,🟡 Medium risk
8059-UDZFY,33,Month-to-month,Fiber optic,105.35,49.8,🟡 Medium risk
5816-SCGFC,7,Month-to-month,DSL,51.3,49.8,🟡 Medium risk
2824-MYYBN,37,Month-to-month,Fiber optic,95.25,49.7,🟡 Medium risk
2675-DHUTR,58,Month-to-month,Fiber optic,98.9,49.7,🟡 Medium risk
4062-HBMOS,52,Month-to-month,Fiber optic,103.05,49.7,🟡 Medium risk
4828-FAZPK,16,Month-to-month,Fiber optic,79.95,49.7,🟡 Medium risk
8800-ZKRFW,30,Month-to-month,Fiber optic,107.5,49.7,🟡 Medium risk
8950-MTZNV,1,Month-to-month,DSL,44.95,49.7,🟡 Medium risk
8710-YGLWG,1,Month-to-month,DSL,44.9,49.7,🟡 Medium risk
2275-RBYQS,1,Month-to-month,DSL,45.4,49.7,🟡 Medium risk
7967-HYCDE,8,Month-to-month,Fiber optic,70.7,49.6,🟡 Medium risk
9214-EKVXR,1,Month-to-month,DSL,44.0,49.6,🟡 Medium risk
9272-LSVYH,10,Month-to-month,Fiber optic,70.15,49.6,🟡 Medium risk
3312-UUMZW,32,Month-to-month,Fiber optic,98.85,49.6,🟡 Medium risk
8212-DJRCH,5,Month-to-month,Fiber optic,90.35,49.6,🟡 Medium risk
0082-LDZUE,1,Month-to-month,DSL,44.3,49.6,🟡 Medium risk
8543-MSDMF,3,Month-to-month,DSL,77.4,49.5,🟡 Medium risk
3481-JHUZH,41,Month-to-month,Fiber optic,80.25,49.5,🟡 Medium risk
2178-PMGCJ,22,Month-to-month,Fiber optic,69.7,49.5,🟡 Medium risk
1471-GIQKQ,1,Month-to-month,DSL,49.95,49.5,🟡 Medium risk
9992-UJOEL,2,Month-to-month,DSL,50.3,49.4,🟡 Medium risk
6789-HJBWG,12,Month-to-month,DSL,49.4,49.4,🟡 Medium risk
4065-JJAVA,1,Month-to-month,DSL,49.5,49.4,🟡 Medium risk
6646-JPPHA,14,Month-to-month,Fiber optic,78.85,49.3,🟡 Medium risk
2974-GGUXS,36,Month-to-month,Fiber optic,91.95,49.3,🟡 Medium risk
0277-BKSQP,8,Month-to-month,DSL,54.4,49.2,🟡 Medium risk
7567-ECMCM,24,Month-to-month,Fiber optic,79.85,49.2,🟡 Medium risk
2672-TGEFF,37,Month-to-month,Fiber optic,88.8,49.1,🟡 Medium risk
3211-AAPKX,20,Month-to-month,Fiber optic,98.55,49.1,🟡 Medium risk
0585-EGDDA,40,Month-to-month,Fiber optic,80.0,49.0,🟡 Medium risk
5365-LLFYV,2,Month-to-month,DSL,45.85,48.9,🟡 Medium risk
7658-UYUQS,21,Month-to-month,Fiber optic,86.55,48.9,🟡 Medium risk
2832-KJCRD,38,Month-to-month,Fiber optic,103.65,48.8,🟡 Medium risk
8313-KTIHG,4,Month-to-month,DSL,61.3,48.8,🟡 Medium risk
3278-FSIXX,2,Month-to-month,DSL,45.25,48.7,🟡 Medium risk
1942-OQFRW,1,Month-to-month,DSL,44.0,48.7,🟡 Medium risk
1478-VPOAD,1,Month-to-month,DSL,43.8,48.7,🟡 Medium risk
2637-FKFSY,3,Month-to-month,DSL,46.1,48.7,🟡 Medium risk
2969-QWUBZ,2,Month-to-month,DSL,51.4,48.7,🟡 Medium risk
3853-LYGAM,17,Month-to-month,Fiber optic,95.65,48.6,🟡 Medium risk
7404-JLKQG,3,Month-to-month,DSL,57.55,48.6,🟡 Medium risk
3841-CONLJ,1,Month-to-month,DSL,35.0,48.4,🟡 Medium risk
6402-EJMWF,4,Month-to-month,DSL,55.3,48.4,🟡 Medium risk
9979-RGMZT,7,One year,Fiber optic,94.05,48.4,🟡 Medium risk
5649-RXQTV,51,Month-to-month,Fiber optic,99.0,48.4,🟡 Medium risk
1035-IPQPU,63,Month-to-month,Fiber optic,103.5,48.4,🟡 Medium risk
5392-AKEMH,12,Month-to-month,DSL,45.05,48.3,🟡 Medium risk
1320-REHCS,52,Month-to-month,Fiber optic,110.75,48.3,🟡 Medium risk
0666-UXTJO,34,Month-to-month,Fiber optic,85.2,48.3,🟡 Medium risk
2761-XECQW,8,Month-to-month,DSL,43.35,48.2,🟡 Medium risk
6650-VJONK,1,Month-to-month,DSL,43.85,48.2,🟡 Medium risk
3961-SXAXY,1,Month-to-month,DSL,44.05,48.2,🟡 Medium risk
3987-KQDDU,9,Month-to-month,Fiber optic,75.6,48.2,🟡 Medium risk
6637-KYRCV,5,Month-to-month,DSL,30.5,48.1,🟡 Medium risk
0111-KLBQG,32,Month-to-month,Fiber optic,93.95,48.1,🟡 Medium risk
7442-YGZFK,1,Month-to-month,DSL,49.8,48.1,🟡 Medium risk
9904-EHEVJ,32,Month-to-month,Fiber optic,91.35,48.0,🟡 Medium risk
4537-DKTAL,2,Month-to-month,DSL,45.55,47.9,🟡 Medium risk
6693-FRIRW,18,Month-to-month,Fiber optic,101.3,47.9,🟡 Medium risk
2694-CIUMO,12,Month-to-month,Fiber optic,79.55,47.8,🟡 Medium risk
6259-WJQLC,32,Month-to-month,Fiber optic,81.1,47.8,🟡 Medium risk
1728-BQDMA,2,Month-to-month,DSL,44.45,47.8,🟡 Medium risk
8849-AYPTR,33,Month-to-month,Fiber optic,91.25,47.7,🟡 Medium risk
1767-TGTKO,8,Month-to-month,DSL,45.45,47.7,🟡 Medium risk
6377-WHAOX,60,Month-to-month,Fiber optic,106.15,47.6,🟡 Medium risk
2823-LKABH,18,Month-to-month,Fiber optic,95.05,47.6,🟡 Medium risk
1335-NTIUC,9,Month-to-month,DSL,24.95,47.5,🟡 Medium risk
5606-AMZBO,10,Month-to-month,Fiber optic,78.15,47.5,🟡 Medium risk
5968-VXZLG,2,Month-to-month,DSL,46.6,47.5,🟡 Medium risk
5533-NHFRF,7,Month-to-month,DSL,44.4,47.5,🟡 Medium risk
3352-ALMCK,40,Month-to-month,Fiber optic,102.65,47.5,🟡 Medium risk
8058-DMYRU,54,Month-to-month,Fiber optic,90.05,47.4,🟡 Medium risk
1101-SSWAG,15,Month-to-month,DSL,51.1,47.4,🟡 Medium risk
8180-AKMJV,1,Month-to-month,DSL,44.55,47.4,🟡 Medium risk
5222-IMUKT,32,Month-to-month,Fiber optic,91.05,47.4,🟡 Medium risk
6212-ATMLK,50,Month-to-month,Fiber optic,95.7,47.4,🟡 Medium risk
0537-QYZZN,24,Month-to-month,Fiber optic,79.85,47.3,🟡 Medium risk
3088-LHEFH,11,Month-to-month,Fiber optic,79.0,47.3,🟡 Medium risk
0771-WLCLA,16,Month-to-month,Fiber optic,112.95,47.2,🟡 Medium risk
2911-WDXMV,18,Month-to-month,Fiber optic,80.55,47.2,🟡 Medium risk
4367-NHWMM,1,Month-to-month,DSL,24.9,47.1,🟡 Medium risk
3174-RKMOW,35,Month-to-month,Fiber optic,109.95,47.1,🟡 Medium risk
7537-RBWEA,1,Month-to-month,DSL,25.15,47.1,🟡 Medium risk
3969-GYXEL,11,Month-to-month,Fiber optic,76.4,47.0,🟡 Medium risk
1304-BCCFO,9,Month-to-month,DSL,70.05,47.0,🟡 Medium risk
6729-GDNGC,20,Month-to-month,Fiber optic,80.7,47.0,🟡 Medium risk
4128-ETESU,47,Month-to-month,Fiber optic,99.7,46.9,🟡 Medium risk
7339-POGZN,4,Month-to-month,DSL,50.7,46.9,🟡 Medium risk
0410-IPFTY,31,Month-to-month,Fiber optic,83.85,46.9,🟡 Medium risk
5119-KEPFY,36,Month-to-month,Fiber optic,95.0,46.8,🟡 Medium risk
0374-IOEGQ,3,Month-to-month,DSL,44.6,46.8,🟡 Medium risk
2378-VTKDH,65,Month-to-month,Fiber optic,104.35,46.7,🟡 Medium risk
1452-KIOVK,22,Month-to-month,Fiber optic,89.1,46.7,🟡 Medium risk
7892-QVYKW,23,Month-to-month,Fiber optic,85.6,46.7,🟡 Medium risk
0577-WHMEV,16,Month-to-month,Fiber optic,90.7,46.7,🟡 Medium risk
8344-WFMFH,9,Month-to-month,DSL,50.1,46.6,🟡 Medium risk
5461-QKNTN,43,Month-to-month,Fiber optic,94.3,46.6,🟡 Medium risk
4879-GZLFH,42,Month-to-month,Fiber optic,92.15,46.6,🟡 Medium risk
6416-YJTTB,11,Month-to-month,Fiber optic,79.5,46.6,🟡 Medium risk
2792-LSHWX,1,Month-to-month,Fiber optic,83.4,46.6,🟡 Medium risk
6486-LHTMA,31,One year,Fiber optic,90.7,46.6,🟡 Medium risk
4137-BTIKL,2,Month-to-month,Fiber optic,90.75,46.5,🟡 Medium risk
9281-OFDMF,39,Month-to-month,Fiber optic,90.7,46.5,🟡 Medium risk
0430-IHCDJ,15,Month-to-month,DSL,49.0,46.5,🟡 Medium risk
9927-DSWDF,22,Month-to-month,Fiber optic,104.6,46.4,🟡 Medium risk
6218-KNUBD,6,Month-to-month,DSL,59.45,46.4,🟡 Medium risk
7504-UWHNB,25,Month-to-month,Fiber optic,69.75,46.4,🟡 Medium risk
4195-NZGTA,1,Month-to-month,DSL,25.25,46.3,🟡 Medium risk
0380-NEAVX,34,One year,Fiber optic,99.85,46.3,🟡 Medium risk
8544-GOQSH,14,Month-to-month,Fiber optic,80.05,46.3,🟡 Medium risk
2786-GCDPI,50,Month-to-month,Fiber optic,104.95,46.3,🟡 Medium risk
3167-SNQPL,38,Month-to-month,Fiber optic,101.15,46.2,🟡 Medium risk
